12/30/2023 Antelope Valley         78 Southern Utah           95    
12/30/2023 Hofstra                 79 St. John's              84    
12/30/2023 Pittsburgh              73 Syracuse                81    
12/30/2023 Little Rock             82 Tennessee St.           90    
12/30/2023 Tennessee Martin        81 Tennessee Tech          73    
12/30/2023 Prairie View A&M        54 Texas A&M               79    
12/30/2023 Schreiner               61 Texas A&M Corpus Chris  84    
12/30/2023 Toccoa Falls            76 The Citadel            106    
12/30/2023 Arcadia                 46 Towson                  97    
12/30/2023 Cal Poly                46 UC Davis                71    
12/30/2023 UC Santa Barbara        77 UC Riverside            79    
12/30/2023 Coker                   76 USC Upstate             96    
12/30/2023 Incarnate Word          74 UT Rio Grande Valley    77    
12/30/2023 FIU                     92 Utah Tech               96 1  
12/30/2023 Seattle                 73 UTEP                    61    
12/30/2023 Dartmouth               53 Vanderbilt              69    
12/30/2023 Gardner Webb            73 VCU                     87    
12/30/2023 Virginia Tech           63 Wake Forest             86    
12/30/2023 Montana St.             64 Weber St.               86    
12/30/2023 King                    62 Western Carolina        90    
12/30/2023 Abilene Christian       84 Western Kentucky        86    
12/31/2023 Arizona St.             71 California              69    
12/31/2023 Washington St.          67 Colorado                74    
12/31/2023 Oral Roberts            89 Denver                  86 1  
12/31/2023 Robert Morris           61 Green Bay               78    
12/31/2023 New Hampshire           70 Iowa St.                85    
12/31/2023 Cleveland St.           86 IUPUI                   77    
12/31/2023 Trevecca Nazarene       67 Jacksonville St.       107    
12/31/2023 Southern Indiana        73 Lindenwood              62    
12/31/2023 Wright St.              83 Milwaukee               91    
12/31/2023 Bryant                  78 Mississippi             95    
12/31/2023 Bethune Cookman         62 Mississippi St.         85    
12/31/2023 Morgan St.              53 NJIT                    69    
12/31/2023 Monmouth                56 Oklahoma                72    
12/31/2023 South Carolina St.      70 Oklahoma St.            86    
12/31/2023 Detroit Mercy           56 Purdue Fort Wayne       91    
12/31/2023 Westcliff               65 San Diego               78    
12/31/2023 Western Illinois        78 SIU Edwardsville        70    
12/31/2023 Nebraska Omaha          67 South Dakota            51    
12/31/2023 North Dakota            61 South Dakota St.        80    
12/31/2023 Morehead St.            83 Southeast Missouri St.  64    
12/31/2023 Ecclesia                42 Southern               115    
12/31/2023 UMKC                    56 St. Thomas              77    
12/31/2023 Arizona                 82 Stanford               100    
12/31/2023 Emerson                 48 UMass Lowell           116    
12/31/2023 Carroll MT              51 UNLV                    87    
12/31/2023 Washington              90 Utah                    95    
12/31/2023 Oakland                 88 Youngstown St.          81    
01/01/2024 Hampton                 65 Drexel                  99    
01/01/2024 Boyce                   46 Liberty                 88    
01/01/2024 Texas A&M Commerce      42 TCU                     77    
01/01/2024 UT Arlington            62 Texas                   79    
01/01/2024 North Alabama           57 Texas Tech              85    
01/02/2024 Utah St.                88 Air Force               60    
01/02/2024 Johnson FL              53 Alabama St.             84    
01/02/2024 Penn                    68 Auburn                  88    
01/02/2024 Cornell                 79 Baylor                  98    
01/02/2024 Wake Forest             84 Boston College          78    
01/02/2024 Eastern Michigan        90 Bowling Green           92 1  
01/02/2024 Vermont                 71 Brown                   70    
01/02/2024 Buffalo                 76 Central Michigan        64    
01/02/2024 New Mexico              68 Colorado St.            76    
01/02/2024 DePaul                  56 Connecticut             85    
01/02/2024 Illinois St.            71 Drake                   88    
01/02/2024 Syracuse                66 Duke                    86    
01/02/2024 East Carolina           64 Florida Atlantic        79    
01/02/2024 Creighton               77 Georgetown              60    
01/02/2024 Biblical Studies        72 Grambling St.           84    
01/02/2024 Albany                  71 Harvard                 76    
01/02/2024 Northwestern            66 Illinois                96    
01/02/2024 Our Lady of the Lake    74 Incarnate Word          83    
01/02/2024 Chicago St.             55 Kansas St.              62    
01/02/2024 Ball St.                69 Kent St.                82    
01/02/2024 Purdue                  67 Maryland                53    
01/02/2024 Clarks Summit           37 Maryland Eastern Shore  95    
01/02/2024 Western Michigan        83 Miami OH                74    
01/02/2024 Illinois Chicago        73 Murray St.              85    
01/02/2024 Akron                   73 Northern Illinois       51    
01/02/2024 Toledo                  86 Ohio                    77    
01/02/2024 North Carolina          70 Pittsburgh              57    
01/02/2024 Dallas                  53 Sam Houston St.         93    
01/02/2024 Charlotte               54 SMU                     66    
01/02/2024 Belmont                 63 Southern Illinois       73    
01/02/2024 Butler                  70 St. John's              86    
01/02/2024 Norfolk St.             50 Tennessee               87    
01/02/2024 Bethesda                56 UNLV                   112    
01/02/2024 UAB                     78 UTSA                    76    
01/02/2024 Iowa                    72 Wisconsin               83    
01/02/2024 San Jose St.            73 Wyoming                 75    
01/03/2024 Lehigh                  66 American                75    
01/03/2024 Holy Cross              58 Bucknell                70    
01/03/2024 Champion Christian      54 Central Arkansas       120    
01/03/2024 Presbyterian            68 Charleston Southern     61    
01/03/2024 Loyola MD               55 Colgate                 78    
01/03/2024 Dayton                  72 Davidson                59    
01/03/2024 Idaho St.               82 Denver                  95 1  
01/03/2024 Mercer                  69 East Tennessee St.      80    
01/03/2024 Georgia Tech            71 Florida St.             82    
01/03/2024 Fordham                119 George Washington      113 3  
01/03/2024 Yale                    86 Howard                  78 1  
01/03/2024 St. Thomas              75 Idaho                   67    
01/03/2024 Evansville              73 Indiana St.             87    
01/03/2024 George Mason            77 La Salle                62    
01/03/2024 Army                    47 Lafayette               52    
01/03/2024 Marshall                68 Louisiana Monroe        57    
01/03/2024 Dallas Christian        55 Louisiana Tech          96    
01/03/2024 Duquesne                61 Massachusetts           80    
01/03/2024 Clemson                 82 Miami FL                95    
01/03/2024 Reinhardt               47 Middle Tennessee        84    
01/03/2024 Northern Iowa           64 Missouri St.            62    
01/03/2024 Oral Roberts            82 Montana St.             76    
01/03/2024 Boston University       60 Navy                    62    
01/03/2024 Indiana                 70 Nebraska                86    
01/03/2024 Northern Arizona        55 Nebraska Omaha          81    
01/03/2024 Truett McConnell        70 North Carolina Central 112    
01/03/2024 Northern Colorado       97 North Dakota            87    
01/03/2024 Montana                 96 North Dakota St.        86    
01/03/2024 N.C. State              54 Notre Dame              52    
01/03/2024 Rutgers                 72 Ohio St.                76    
01/03/2024 Chicago St.             53 Oklahoma St.            72    
01/03/2024 Seton Hall              61 Providence              57    
01/03/2024 High Point              85 Radford                 71    
01/03/2024 Saint Joseph's          74 Rhode Island            78    
01/03/2024 UMKC                    64 Sacramento St.          67    
01/03/2024 Loyola Chicago          80 Saint Louis             73    
01/03/2024 Chattanooga             74 Samford                 89    
01/03/2024 Fresno St.              47 San Diego St.           74    
01/03/2024 Eastern Washington      93 South Dakota            79    
01/03/2024 Western Carolina        80 The Citadel             71    
01/03/2024 Rice                    59 Tulane                  84    
01/03/2024 Stanford                59 UCLA                    53    
01/03/2024 USC Upstate             67 UNC Asheville           95    
01/03/2024 Furman                  68 UNC Greensboro          79    
01/03/2024 California              74 USC                     82    
01/03/2024 Bradley                 86 Valparaiso              61    
01/03/2024 St. Bonaventure         89 VCU                     78    
01/03/2024 Xavier                  65 Villanova               66    
01/03/2024 Louisville              53 Virginia                77    
01/03/2024 South Dakota St.        73 Weber St.               75    
01/03/2024 Longwood                60 Winthrop                68 1  
01/03/2024 VMI                     85 Wofford                 87 1  
01/04/2024 Colorado                50 Arizona                 97    
01/04/2024 Utah                    70 Arizona St.             82    
01/04/2024 Georgia Southern        83 Arkansas St.           109    
01/04/2024 Austin Peay             84 Bellarmine              68    
01/04/2024 Long Beach St.          89 Cal Poly                82    
01/04/2024 Hawaii                  78 Cal St. Bakersfield     67    
01/04/2024 Mount Saint Vincent     52 Columbia               120    
01/04/2024 Hampton                 53 Delaware                80    
01/04/2024 Green Bay               69 Detroit Mercy           51    
01/04/2024 UNC Wilmington          63 Drexel                  78    
01/04/2024 Lipscomb                72 Eastern Kentucky        80    
01/04/2024 Jacksonville            70 Florida Gulf Coast      80    
01/04/2024 Pepperdine              60 Gonzaga                 86    
01/04/2024 Charleston              73 Hofstra                 61    
01/04/2024 SIU Edwardsville        80 Little Rock             88    
01/04/2024 Wagner                  67 LIU                     69    
01/04/2024 James Madison           68 Louisiana               61    
01/04/2024 Santa Clara             68 Loyola Marymount        57    
01/04/2024 Fairleigh Dickinson     56 Merrimack               60    
01/04/2024 Minnesota               73 Michigan                71    
01/04/2024 Penn St.                61 Michigan St.            92    
01/04/2024 Towson                  43 Monmouth                51    
01/04/2024 Tennessee Tech          57 Morehead St.            82    
01/04/2024 UTEP                    53 New Mexico St.          63    
01/04/2024 Campbell                62 North Carolina A&T      76    
01/04/2024 Stony Brook             62 Northeastern            53    
01/04/2024 Youngstown St.          76 Northern Kentucky       79    
01/04/2024 Milwaukee               95 Oakland                100    
01/04/2024 San Francisco           92 Pacific                 88 1  
01/04/2024 IUPUI                   48 Robert Morris           92    
01/04/2024 Saint Francis           67 Sacred Heart            79    
01/04/2024 Saint Mary's            81 San Diego               70    
01/04/2024 Utah Tech               53 Seattle                 70    
01/04/2024 Appalachian St.         91 South Alabama           84 1  
01/04/2024 Temple                  68 South Florida           76    
01/04/2024 Tennessee St.           67 Southern Indiana        69    
01/04/2024 Georgia St.             73 Southern Miss           79    
01/04/2024 Grand Canyon            96 Southern Utah           75    
01/04/2024 North Florida           74 Stetson                 75    
01/04/2024 Central Connecticut     74 Stonehill               59    
01/04/2024 UT Arlington            76 Tarleton St.            78    
01/04/2024 Eastern Illinois        79 Tennessee Martin        72    
01/04/2024 Coastal Carolina        71 Texas St.               63    
01/04/2024 Old Dominion            73 Troy                    86    
01/04/2024 Memphis                 78 Tulsa                   75    
01/04/2024 Cal St. Fullerton       67 UC Irvine               75    
01/04/2024 UC Davis                83 UC Riverside            63    
01/04/2024 UC San Diego            79 UC Santa Barbara        72    
01/04/2024 Stephen F. Austin       85 UT Rio Grande Valley    78    
01/04/2024 Cal Baptist             58 Utah Valley             65    
01/04/2024 Oregon                  76 Washington              74    
01/04/2024 Oregon St.              58 Washington St.          65    
01/04/2024 Southeast Missouri St.  61 Western Illinois        68    
01/04/2024 North Texas             74 Wichita St.             62    
01/04/2024 Elon                    70 William & Mary          77    
01/04/2024 Cleveland St.           70 Wright St.              82    
01/05/2024 Bowling Green           67 Akron                   83    
01/05/2024 Connecticut             88 Butler                  81    
01/05/2024 Niagara                 81 Manhattan               67    
01/05/2024 Canisius                69 Mount St. Mary's        74    
01/05/2024 Illinois                78 Purdue                  83    
01/05/2024 Rider                   84 Quinnipiac              88    
01/05/2024 Iona                    57 Saint Peter's           69    
01/05/2024 Boise St.               78 San Jose St.            69    
01/05/2024 Fairfield               93 Siena                   69    
01/05/2024 Miami OH                64 Toledo                  68    
01/06/2024 UT Rio Grande Valley    89 Abilene Christian       91 1  
01/06/2024 Utah                    73 Arizona                 92    
01/06/2024 Colorado                73 Arizona St.             76    
01/06/2024 Auburn                  83 Arkansas                51    
01/06/2024 Alabama A&M             63 Arkansas Pine Bluff     62    
01/06/2024 Old Dominion            75 Arkansas St.            90    
01/06/2024 Holy Cross              57 Army                    70    
01/06/2024 Central Michigan        71 Ball St.                65    
01/06/2024 Lipscomb                81 Bellarmine              70    
01/06/2024 Florida A&M             86 Bethune Cookman         98    
01/06/2024 Lafayette               59 Boston University       51    
01/06/2024 Missouri St.            60 Bradley                 86    
01/06/2024 American                71 Bucknell                63    
01/06/2024 Western Michigan        82 Buffalo                 77    
01/06/2024 Cincinnati              71 BYU                     60    
01/06/2024 UC Santa Barbara        61 Cal Poly                52    
01/06/2024 UC San Diego            76 Cal St. Fullerton       58    
01/06/2024 Hawaii                  66 Cal St. Northridge      76    
01/06/2024 Florida Atlantic        68 Charlotte               70    
01/06/2024 Furman                  58 Chattanooga             73    
01/06/2024 North Carolina          65 Clemson                 55    
01/06/2024 Providence              60 Creighton               69    
01/06/2024 Coppin St.              53 Delaware St.            55    
01/06/2024 Milwaukee               84 Detroit Mercy           61    
01/06/2024 Austin Peay             59 Eastern Kentucky        69    
01/06/2024 Kent St.                69 Eastern Michigan        71 1  
01/06/2024 North Dakota St.        83 Eastern Washington      91    
01/06/2024 North Carolina A&T      59 Elon                    77    
01/06/2024 Murray St.              81 Evansville              59    
01/06/2024 Le Moyne                74 Fairleigh Dickinson     63    
01/06/2024 Kentucky                87 Florida                 85    
01/06/2024 North Florida           78 Florida Gulf Coast      58    
01/06/2024 Virginia Tech           74 Florida St.             77    
01/06/2024 La Salle                81 Fordham                 76    
01/06/2024 Nevada                  72 Fresno St.              57    
01/06/2024 Saint Louis             67 George Mason            79    
01/06/2024 DePaul                  65 Georgetown              68    
01/06/2024 Boston College          95 Georgia Tech            87    
01/06/2024 San Diego               74 Gonzaga                101    
01/06/2024 Prairie View A&M        63 Grambling St.           69    
01/06/2024 Campbell                80 Hampton                 69    
01/06/2024 Gardner Webb            76 High Point              85    
01/06/2024 Delaware                71 Hofstra                 76    
01/06/2024 West Virginia           55 Houston                 89    
01/06/2024 Nicholls St.            98 Houston Christian       94 1  
01/06/2024 Nebraska Omaha          62 Idaho St.               63    
01/06/2024 Valparaiso              64 Illinois Chicago        70    
01/06/2024 Southern Illinois       71 Illinois St.            64    
01/06/2024 Texas A&M Corpus Chris  75 Incarnate Word          65    
01/06/2024 Ohio St.                65 Indiana                 71    
01/06/2024 Rutgers                 77 Iowa                    86    
01/06/2024 Alcorn St.              80 Jackson St.             88    
01/06/2024 FIU                     63 Jacksonville St.        70    
01/06/2024 TCU                     81 Kansas                  83    
01/06/2024 UCF                     52 Kansas St.              77    
01/06/2024 Queens                  77 Kennesaw St.            80    
01/06/2024 Northwestern St.        70 Lamar                   90    
01/06/2024 Eastern Illinois        90 Little Rock             88    
01/06/2024 UC Riverside            75 Long Beach St.          83    
01/06/2024 Charleston Southern     56 Longwood                77    
01/06/2024 Coastal Carolina        77 Louisiana               85    
01/06/2024 Georgia Southern        76 Louisiana Monroe        68    
01/06/2024 Pittsburgh              83 Louisville              70    
01/06/2024 Duquesne                67 Loyola Chicago          72    
01/06/2024 Saint Mary's            68 Loyola Marymount        64    
01/06/2024 Lehigh                  88 Loyola MD               76    
01/06/2024 Morgan St.              74 Maryland Eastern Shore  75    
01/06/2024 Sacred Heart            58 Merrimack               82    
01/06/2024 Alabama St.             54 Mississippi Valley St.  51    
01/06/2024 Georgia                 75 Missouri                68    
01/06/2024 South Dakota            63 Montana                 82    
01/06/2024 Tennessee St.           68 Morehead St.            78    
01/06/2024 Virginia                60 N.C. State              76    
01/06/2024 Colgate                 80 Navy                    72    
01/06/2024 UMass Lowell            82 New Hampshire           75    
01/06/2024 Wyoming                 60 New Mexico              77    
01/06/2024 Southeastern Louisiana  73 New Orleans             68    
01/06/2024 Albany                  79 NJIT                    73    
01/06/2024 Central Arkansas        84 North Alabama           81    
01/06/2024 Howard                  54 North Carolina Central  73    
01/06/2024 Tulane                  56 North Texas             70    
01/06/2024 North Dakota            73 Northern Arizona        74    
01/06/2024 Denver                  82 Northern Colorado       86    
01/06/2024 Duke                    67 Notre Dame              59    
01/06/2024 Green Bay               73 Oakland                 79    
01/06/2024 Northern Illinois       66 Ohio                    78    
01/06/2024 Iowa St.                63 Oklahoma                71    
01/06/2024 Baylor                  75 Oklahoma St.            70 1  
01/06/2024 Weber St.               83 Oral Roberts            78    
01/06/2024 Dartmouth               51 Penn                    80    
01/06/2024 Santa Clara             78 Pepperdine              72    
01/06/2024 Pacific                 64 Portland                78    
01/06/2024 UNC Asheville           84 Presbyterian            80    
01/06/2024 Harvard                 58 Princeton               89    
01/06/2024 Wright St.             106 Purdue Fort Wayne       98    
01/06/2024 UTSA                    89 Rice                    82 1  
01/06/2024 St. Bonaventure         54 Richmond                65    
01/06/2024 Louisiana Tech          77 Sam Houston St.         81    
01/06/2024 UNLV                    61 San Diego St.           72    
01/06/2024 Cal Baptist             46 Seattle                 48    
01/06/2024 Marquette               75 Seton Hall              78    
01/06/2024 Georgia St.             90 South Alabama           76    
01/06/2024 Mississippi St.         62 South Carolina          68    
01/06/2024 Norfolk St.             79 South Carolina St.      72    
01/06/2024 Montana St.             61 South Dakota St.        89    
01/06/2024 Bethel TN               61 Southeast Missouri St.  71    
01/06/2024 Texas Southern          51 Southern                58    
01/06/2024 Tennessee Tech          73 Southern Indiana        59    
01/06/2024 James Madison           71 Southern Miss           81    
01/06/2024 Sacramento St.          50 St. Thomas              63    
01/06/2024 UT Arlington            73 Stephen F. Austin       92    
01/06/2024 Jacksonville            55 Stetson                 71    
01/06/2024 LIU                     73 Stonehill               68    
01/06/2024 Charleston              93 Stony Brook             87    
01/06/2024 Mississippi             64 Tennessee               90    
01/06/2024 Texas Tech              78 Texas                   67    
01/06/2024 LSU                     68 Texas A&M               53    
01/06/2024 McNeese St.             73 Texas A&M Commerce      67    
01/06/2024 Marshall                79 Texas St.               75    
01/06/2024 Samford                 80 The Citadel             64    
01/06/2024 UNC Wilmington          64 Towson                  67    
01/06/2024 Appalachian St.         62 Troy                    66    
01/06/2024 UC Davis                71 UC Irvine               74 1  
01/06/2024 California              66 UCLA                    57    
01/06/2024 Bryant                  81 UMBC                    67    
01/06/2024 Portland St.            67 UMKC                    83    
01/06/2024 East Tennessee St.      54 UNC Greensboro          70    
01/06/2024 Stanford                79 USC                     93    
01/06/2024 Winthrop                82 USC Upstate             80 1  
01/06/2024 Colorado St.            72 Utah St.                77    
01/06/2024 Grand Canyon            75 Utah Tech               65    
01/06/2024 Southern Utah           62 Utah Valley             80    
01/06/2024 Alabama                 78 Vanderbilt              75    
01/06/2024 George Washington       84 VCU                     82    
01/06/2024 Maine                   58 Vermont                 65    
01/06/2024 St. John's              81 Villanova               71    
01/06/2024 Mercer                  86 VMI                     64    
01/06/2024 Saint Francis           56 Wagner                  71    
01/06/2024 Miami FL                82 Wake Forest             86 1  
01/06/2024 Oregon St.              72 Washington              79    
01/06/2024 Oregon                  89 Washington St.          84    
01/06/2024 Wofford                 66 Western Carolina        70    
01/06/2024 Lindenwood              57 Western Illinois        68    
01/06/2024 Liberty                 68 Western Kentucky        70    
01/06/2024 Drexel                  77 William & Mary          55    
01/06/2024 Nebraska                72 Wisconsin               88    
01/07/2024 Drake                   65 Belmont                 87    
01/07/2024 Northern Kentucky       85 Cleveland St.           88 1  
01/07/2024 Massachusetts           60 Dayton                  64    
01/07/2024 Tulsa                   57 East Carolina           62    
01/07/2024 Marist                  61 Fairfield               82    
01/07/2024 Niagara                 75 Iona                    73    
01/07/2024 SMU                     59 Memphis                 62    
01/07/2024 Maryland                62 Minnesota               65    
01/07/2024 Indiana St.             77 Northern Iowa           66    
01/07/2024 Michigan St.            74 Northwestern            88    
01/07/2024 Michigan                73 Penn St.                79 n   Philadelphia, PA
01/07/2024 Manhattan               59 Quinnipiac              76    
01/07/2024 Canisius                76 Rider                   79 1  
01/07/2024 Mount St. Mary's        64 Saint Peter's           70    
01/07/2024 Wichita St.             61 Temple                  68    
01/07/2024 South Florida           71 UAB                     75    
01/07/2024 Chicago St.             69 UTEP                    74    
01/07/2024 IUPUI                   65 Youngstown St.          75    
01/08/2024 Alabama St.             83 Arkansas Pine Bluff     72    
01/08/2024 Maryland Eastern Shore  55 Coppin St.              58 1  
01/08/2024 Texas Southern          54 Grambling St.           52    
01/08/2024 Incarnate Word          59 Lamar                   75    
01/08/2024 Alabama A&M             78 Mississippi Valley St.  70    
01/08/2024 Northeastern            62 Monmouth                81    
01/08/2024 Delaware St.            78 Morgan St.              66    
01/08/2024 Texas A&M Commerce      85 New Orleans             88    
01/08/2024 Norfolk St.             58 North Carolina Central  60    
01/08/2024 McNeese St.             68 Northwestern St.        59    
01/08/2024 Howard                  82 South Carolina St.      78    
01/08/2024 Prairie View A&M        58 Southern                79    
01/08/2024 Houston Christian       59 Texas A&M Corpus Chris  81    
01/09/2024 South Carolina          47 Alabama                 74    
01/09/2024 Texas A&M               55 Auburn                  66    
01/09/2024 Akron                   80 Ball St.                76    
01/09/2024 BYU                     72 Baylor                  81    
01/09/2024 Colorado St.            58 Boise St.               65    
01/09/2024 Ohio                    78 Bowling Green           83    
01/09/2024 Yale                    80 Brown                   70    
01/09/2024 Miami OH                86 Buffalo                 65    
01/09/2024 Texas                   74 Cincinnati              73    
01/09/2024 Columbia                79 Cornell                 91    
01/09/2024 Rhode Island            79 Davidson                74    
01/09/2024 Creighton               84 DePaul                  58    
01/09/2024 Central Michigan        80 Eastern Michigan        64    
01/09/2024 Wake Forest             82 Florida St.             87    
01/09/2024 VCU                     54 George Mason            50    
01/09/2024 Seton Hall              74 Georgetown              70    
01/09/2024 Notre Dame              75 Georgia Tech            68 1  
01/09/2024 Houston                 53 Iowa St.                57    
01/09/2024 Toledo                  89 Kent St.                75    
01/09/2024 Missouri                77 Kentucky                90    
01/09/2024 Richmond                58 Loyola Chicago          56    
01/09/2024 Vanderbilt              69 LSU                     77    
01/09/2024 Purdue                  72 Nebraska                88    
01/09/2024 Air Force               54 Nevada                  67    
01/09/2024 Southeastern Louisiana  61 Nicholls St.            66    
01/09/2024 Duke                    75 Pittsburgh              53    
01/09/2024 Indiana                 57 Rutgers                 66    
01/09/2024 San Diego St.           81 San Jose St.            78    
01/09/2024 Oklahoma St.            73 Texas Tech              90    
01/09/2024 New Mexico              73 UNLV                    83    
01/09/2024 Wyoming                 59 Utah St.                83    
01/09/2024 Kansas St.              81 West Virginia           67    
01/09/2024 Northern Illinois       90 Western Michigan        95 1  
01/10/2024 Loyola MD               71 Army                    65    
01/10/2024 Illinois St.            60 Belmont                 67    
01/10/2024 American                68 Boston University       72    
01/10/2024 Evansville              50 Bradley                 86    
01/10/2024 Colorado                78 California              82    
01/10/2024 Tulsa                   76 Charlotte               84    
01/10/2024 Lafayette               69 Colgate                 64    
01/10/2024 Indiana St.             78 Drake                   89    
01/10/2024 Western Carolina        80 East Tennessee St.      66    
01/10/2024 Chicago St.             75 Fairleigh Dickinson     74    
01/10/2024 The Citadel             68 Furman                  82    
01/10/2024 Charleston Southern     86 Gardner Webb            74    
01/10/2024 Arkansas                66 Georgia                 76    
01/10/2024 UNC Asheville           79 High Point              84    
01/10/2024 Navy                    80 Holy Cross              70    
01/10/2024 Green Bay               68 IUPUI                   58    
01/10/2024 Stetson                 70 Kennesaw St.            88    
01/10/2024 Bucknell                86 Lehigh                  80    
01/10/2024 Jacksonville St.        61 Liberty                 51    
01/10/2024 Butler                  69 Marquette               62    
01/10/2024 Georgia Southern        74 Marshall                79    
01/10/2024 La Salle                65 Massachusetts           81    
01/10/2024 UTSA                   101 Memphis                107 1  
01/10/2024 Louisville              80 Miami FL                71    
01/10/2024 Florida                 85 Mississippi            103    
01/10/2024 Tennessee               72 Mississippi St.         77    
01/10/2024 Murray St.              77 Missouri St.            53    
01/10/2024 North Carolina          67 N.C. State              54    
01/10/2024 Illinois Chicago        59 Northern Iowa           67    
01/10/2024 Northern Kentucky       65 Oakland                 70 1  
01/10/2024 Wisconsin               71 Ohio St.                60    
01/10/2024 Northwestern            76 Penn St.                72    
01/10/2024 Winthrop                81 Presbyterian            71    
01/10/2024 Florida Gulf Coast      75 Queens                  78    
01/10/2024 Wright St.             101 Robert Morris           76    
01/10/2024 Saint Joseph's          85 Saint Louis             88    
01/10/2024 Western Kentucky        74 Sam Houston St.         78    
01/10/2024 Providence              73 St. John's              75    
01/10/2024 Boston College          59 Syracuse                69    
01/10/2024 Oklahoma                71 TCU                     80    
01/10/2024 East Carolina           73 Temple                  62    
01/10/2024 Louisiana               73 Troy                    79    
01/10/2024 Kansas                  60 UCF                     65    
01/10/2024 Washington St.          72 USC                     64    
01/10/2024 Southern Illinois       77 Valparaiso              68    
01/10/2024 Clemson                 72 Virginia Tech           87    
01/10/2024 Mercer                  73 Wofford                 74    
01/10/2024 Connecticut             80 Xavier                  75    
01/10/2024 Purdue Fort Wayne       85 Youngstown St.          93    
01/11/2024 Alcorn St.              74 Alabama A&M             71    
01/11/2024 Jackson St.             73 Alabama St.             63    
01/11/2024 Texas St.               82 Arkansas St.            85    
01/11/2024 Binghamton              69 Bryant                  77    
01/11/2024 Tarleton St.            63 Cal Baptist             77    
01/11/2024 Delaware                68 Campbell                62    
01/11/2024 Eastern Kentucky        86 Central Arkansas        63    
01/11/2024 Elon                    62 Charleston              80    
01/11/2024 VMI                     61 Chattanooga            109    
01/11/2024 Appalachian St.         70 Coastal Carolina        45    
01/11/2024 Morehead St.            78 Eastern Illinois        52    
01/11/2024 New Mexico St.          67 FIU                     77    
01/11/2024 Old Dominion            70 Georgia St.             77    
01/11/2024 Abilene Christian       64 Grand Canyon            74    
01/11/2024 William & Mary          73 Hampton                 61    
01/11/2024 UC Irvine               60 Hawaii                  50    
01/11/2024 Michigan St.            68 Illinois                71    
01/11/2024 South Alabama           55 James Madison           89    
01/11/2024 Radford                 69 Longwood                58    
01/11/2024 Southern Miss           71 Louisiana Monroe        58    
01/11/2024 New Hampshire           79 Maine                   74    
01/11/2024 Michigan                57 Maryland                64    
01/11/2024 Louisiana Tech          60 Middle Tennessee        52    
01/11/2024 Northern Colorado       98 Montana                 92 1  
01/11/2024 Northern Arizona        50 Montana St.             79    
01/11/2024 North Dakota            61 Nebraska Omaha          79    
01/11/2024 Bellarmine              53 North Alabama           69    
01/11/2024 Drexel                  67 North Carolina A&T      63    
01/11/2024 Hofstra                 68 Northeastern            71    
01/11/2024 South Dakota            66 Oral Roberts            84    
01/11/2024 Stanford                88 Oregon St.              84 1  
01/11/2024 Pacific                 78 Pepperdine              93    
01/11/2024 Idaho St.               69 Portland St.            63    
01/11/2024 Weber St.               69 Sacramento St.          71    
01/11/2024 Portland                52 Saint Mary's            95    
01/11/2024 UNC Greensboro          70 Samford                 79    
01/11/2024 San Francisco           83 San Diego               63    
01/11/2024 Gonzaga                 76 Santa Clara             77    
01/11/2024 Southern Indiana        64 SIU Edwardsville        67    
01/11/2024 Lindenwood              74 Southeast Missouri St.  68    
01/11/2024 South Dakota St.        81 St. Thomas              80    
01/11/2024 Western Illinois        73 Tennessee Martin        64    
01/11/2024 Stony Brook             64 Towson                  73 1  
01/11/2024 Florida Atlantic        85 Tulane                  84    
01/11/2024 Cal St. Northridge      75 UC Davis                95    
01/11/2024 Cal Poly                56 UC Riverside            71    
01/11/2024 Long Beach St.          74 UC San Diego            88    
01/11/2024 Cal St. Bakersfield     64 UC Santa Barbara        66 1  
01/11/2024 NJIT                    62 UMass Lowell            70    
01/11/2024 North Dakota St.        92 UMKC                    91 2  
01/11/2024 Monmouth                56 UNC Wilmington          69    
01/11/2024 Utah Valley             69 UT Arlington            83    
01/11/2024 Seattle                 80 UT Rio Grande Valley    81 1  
01/11/2024 UCLA                    44 Utah                    90    
01/11/2024 Stephen F. Austin       70 Utah Tech               75    
01/11/2024 UMBC                    72 Vermont                 77    
01/11/2024 Arizona St.             67 Washington              82    
01/12/2024 Buffalo                 59 Akron                   76    
01/12/2024 Siena                   63 Canisius                67    
01/12/2024 Dayton                  72 Duquesne                62    
01/12/2024 Minnesota               62 Indiana                 74    
01/12/2024 Nebraska                76 Iowa                    94    
01/12/2024 Florida Gulf Coast      75 Kennesaw St.            78    
01/12/2024 Quinnipiac              66 Marist                  55    
01/12/2024 Cleveland St.           80 Milwaukee               88    
01/12/2024 Boise St.               64 Nevada                  56    
01/12/2024 Fairfield               72 Niagara                 96    
01/12/2024 Jacksonville            74 North Florida           82    
01/12/2024 Stetson                 84 Queens                  66    
01/12/2024 Manhattan               58 Rider                   71    
01/12/2024 Purdue Fort Wayne       88 Robert Morris           91 1  
01/12/2024 Rice                    73 South Florida           81    
01/12/2024 DePaul                  69 Villanova               94    
01/12/2024 Wright St.              71 Youngstown St.          81    
01/13/2024 San Jose St.            70 Air Force               67    
01/13/2024 Jackson St.             75 Alabama A&M             67    
01/13/2024 Alcorn St.              53 Alabama St.             55    
01/13/2024 Binghamton              75 Albany                  95    
01/13/2024 Army                    60 American                79    
01/13/2024 Louisiana               84 Arkansas St.            80    
